"genes","adj_p_DESeq2","adj_p_edgeR","adj_p_limma"
"MYL9",1.16497578392186e-08,4.28618864531924e-08,4.14164977183463e-05
"SAMHD1",0.0277159226400788,0.0309970095085969,0.0164654938680645
"SNTA1",0.0115908810352898,0.0156186261566722,0.0149880342066762
"CST3",0.0349369575422128,0.0422859133456581,0.0105100089171894
"PPP1R16B",0.00177990996111827,0.00216974084691455,0.00139804548874354
"SMAD7",0.00694291086865608,0.00722249760015312,0.0381898414979498
"RNF125",4.27857597211035e-07,1.31201598473246e-06,0.00011684362184577
"CHRDL1",5.08820011768126e-11,1.0716052829359e-08,2.44257274006102e-05
"SRPX",2.34404851747443e-10,5.83509897796846e-09,1.08052443228551e-05
"CD99L2",7.06495809618672e-05,8.44818845955009e-05,0.000855798231141392
"EEA1",0.0159853854087529,0.0145236239345119,0.0241258823815862
"CD40LG",0.00313032396933078,0.00500627620879807,0.00585682434287744
"TIMP1",0.0349648694867528,0.0383634047457985,0.0470264568218418
"KLHL4",0.000757787832636614,0.00162584924720243,0.00394798811653421
"KLF8",0.0388574354944987,0.044916653902978,0.00961969746020221
"ZDHHC15",0.0135264533599023,0.0175704483852366,0.00832833826154977
"RUBCNL",2.00877331620881e-05,5.04337014451879e-05,0.00169701483580117
"FGF14",0.00618626088960262,0.00829117755817053,0.0282388248274993
"HTR2A",0.0089508028981432,0.0197089891328976,0.0116802557667266
"CAB39L",3.27586522690564e-05,4.58818120056132e-05,0.000287863307799272
"RGCC",8.72139831164862e-05,0.000172492423030322,0.00636985656950826
"MEDAG",1.39364623387471e-05,0.000103113038452803,0.00316185228788767
"CORO1A",0.0188752536723784,0.0196971423149902,0.0023910168371055
"ZNF423",0.000494758542282257,0.000729139211592552,0.00127527264706848
"WFDC1",3.71395855482878e-05,8.10459678288837e-05,0.00176934020294319
"CRISPLD2",0.000220778809269962,0.000467527111530508,0.000680266981918166
"FOXF1",0.00311072064385385,0.00388012687988833,0.00194320067059977
"MEFV",0.00230078014064722,0.0041505789277136,0.0109862775637867
"RASL12",3.54763995192035e-05,6.61385291056269e-05,0.000119529903522311
"ZNF106",7.28344748013493e-05,9.6576554866483e-05,0.00127527264706848
"ATP8B4",0.00219292479573763,0.00227041307370382,0.00109771779571072
"PDGFRL",1.62504930330091e-05,3.52979438174055e-05,0.00277889611693964
"CPQ",2.93976311948663e-13,1.70826942247009e-10,2.22925828199409e-06
"SFRP1",3.44453401977556e-10,1.25929834415419e-08,2.00266623654271e-05
"NCALD",2.37774337557801e-06,2.37287181780995e-06,0.000470270506456094
"BNIP3L",0.0354622869164059,0.031387977329001,0.034945679425099
"FCGRT",0.00329456042721298,0.00317099173879007,0.00387817226405628
"LYL1",0.000312627656851623,0.000768913583432088,0.000482570324106374
"FCER2",0.000757787832636614,0.00146529350088065,0.00773694369473919
"SYDE1",0.00875407617116848,0.0109999289526116,0.0189947612593094
"CEACAM4",0.000832468662822272,0.00191072760181335,0.00247265194681452
"PTPRS",9.40258280875692e-05,0.000103790315378225,0.00230378673698057
"CLEC11A",0.0107185563366991,0.0120623768555621,0.0262677732706807
"HAS1",2.06485831925826e-07,5.11554804809834e-06,0.00634073015576751
"PLPPR2",0.0159853854087529,0.0259123715004575,0.0264013181140527
"RASIP1",0.000496524447898992,0.000762734564873696,0.000383533906071772
"LILRB5",1.47664688962608e-07,8.94565811921823e-07,5.9483348933039e-05
"ELL",0.00375056726573824,0.00518259836780085,0.0170498681113078
"RUNDC3B",0.000886656676545585,0.00176864586156406,0.00204245071435694
"NAMPT",0.0133369635013006,0.0184698216188482,0.0468636681294987
"PTN",0.000598257333746631,0.00107765191394063,0.000487959734441493
"CAV1",0.0236725534251536,0.0283817454356625,0.00129874980437903
"VIPR2",0.00176247183560918,0.00346316086347731,0.000350476551854477
"CPED1",1.24069799479037e-07,3.33627423739499e-07,3.44058153545465e-05
"CPVL",0.02284116259828,0.0242577873711541,0.0146201654255834
"PCOLCE",1.1862715336046e-05,1.84840543289098e-05,0.000311076897545248
"MEOX2",2.25274689257729e-06,7.60237719978932e-06,0.0053693204439297
"RARRES2",8.17659736316622e-06,1.30647445258458e-05,0.000350476551854477
"PRUNE2",0.000228964515310806,0.00024377740024103,0.00229936719641469
"MEGF9",3.33873344146827e-05,4.58818120056132e-05,0.000211674694148952
"OGN",1.33520894028481e-13,7.52049296909682e-11,3.86618143397777e-06
"ASPN",0.000342462825144394,0.000425538356531062,0.0030026872065852
"ECM2",9.37631166029013e-07,1.51626879415389e-06,0.000147429575866476
"TLE4",0.00288867289405507,0.0039280604387452,0.00213199621252992
"LHX6",0.00161003360288515,0.00291391559962712,0.00432781048494781
"AKNA",0.0255948950667827,0.0279781470200759,0.00752741206983964
"TNFSF8",0.000841052531417042,0.00132274211947961,0.00182483494585024
"CDC37L1",0.000663392726226514,0.000765257309978484,0.00224312417373068
"KANK1",0.00162032924951787,0.00146149634481932,0.00127527264706848
"NCS1",0.00364143034135719,0.00391345025281695,0.0130048513842847
"TESK1",0.000400336777005234,0.00168503141872665,0.00138232561179597
"MPDZ",9.03946994960846e-07,1.531780951378e-06,0.000142565381000259
"PTGDS",0.0202234354678727,0.0272599836984219,0.00167061203927946
"ZFAND5",3.91171242885995e-05,7.62770943048588e-05,0.00030260206782259
"CXCL12",3.54420815343217e-08,1.65876575476357e-07,2.8420353894256e-05
"VSIR",6.19412814589645e-06,1.34552890527126e-05,7.08598249647892e-05
"ACTA2",1.6141325462712e-07,4.69761284343809e-07,0.000174551526586615
"SH3PXD2A",0.0305702753348614,0.0315993112375966,0.0315155727035033
"MAP3K8",0.000537715928698938,0.000529150349997408,0.00432781048494781
"EBF3",1.47371310155479e-06,4.71739109474704e-06,0.000853165802804134
"ASPA",0.000252556067891274,0.000567206064508702,0.000371599459926212
"SEPTIN4",4.54831213046999e-09,1.82165391347351e-08,0.000132437645375684
"RASD1",9.7001307403324e-12,1.95461063944298e-10,1.18391605405358e-06
"CHRNE",0.000496821290664367,0.000792959949400745,0.023439726683973
"ICAM2",0.02284116259828,0.0310057632326091,0.0108876869464051
"CCL2",5.59161933000941e-07,4.56998753613376e-06,0.00145939580298951
"SGCA",1.43562748655457e-05,6.38158912418804e-05,0.000362242584034102
"HLF",4.16047858236146e-05,0.000103771534505865,0.00177465940514095
"PMP22",8.05282057643581e-06,1.63806811318099e-05,7.08598249647892e-05
"AREG",0.0195361171491554,0.024538592821298,0.028239390929173
"MAPK10",0.00112681425112702,0.00169872177410919,0.00253288977316887
"CPE",0.00249459491352445,0.0028421524706797,0.00240983972266036
"SOD3",1.04962665088717e-05,2.43275929083247e-05,8.29695238161083e-05
"SH3D19",1.42499081444126e-08,3.02383216773525e-08,1.86102308693501e-05
"BST1",0.0129400025067805,0.0158506707418931,0.00427616473562323
"CRYAB",5.68392549890887e-10,8.35892285306331e-09,2.05127365565261e-05
"ZBTB16",0.00472014016085776,0.00661700076487788,0.00178658295153288
"MS4A4A",0.00305216195746003,0.00394615793318078,0.00731338908787807
"HIPK3",0.00105765503219639,0.00135100815463294,0.0026568922704797
"CD81",0.00236703509237248,0.00324936669317394,0.00478631866808793
"C11orf21",0.0109468732998244,0.0139792104627332,0.00502249540943541
"VWF",1.01645065083702e-06,2.63757407682676e-06,0.000108699382876792
"CD69",0.0031919392107871,0.00308259018709186,0.00477526967942248
"KCTD10",1.25859493591022e-05,4.80896342627361e-05,0.00024365784892476
"BIN2",0.0147860599325688,0.016414911044178,0.00663211822367784
"TNS2",1.26622464560197e-05,1.99473870849921e-05,0.000140087011604591
"SH2B3",0.00105443323920808,0.00132596797974094,0.00224748719825568
"ART4",2.01474588977025e-06,6.34219719316619e-06,0.00066974815039768
"MGP",1.77716634525298e-05,3.7957191720974e-05,0.000281226162511188
"ARHGDIB",0.0246414416888787,0.0242817257650209,0.0182597822473629
"RERGL",0.0173913102542074,0.022173463477493,0.00129176756225067
"ADGRD1",0.000416662343679802,0.00068982587694223,0.000759861985338823
"KLRB1",0.00160005737049565,0.00202989147102088,0.00847099683584707
"NEDD9",0.00171504399709232,0.00211184902411133,0.00432781048494781
"CEP85L",0.0278985684840325,0.0278362019323438,0.0249685224747936
"MAN1A1",0.00784625550084043,0.00812317524147163,0.00763869195394102
"SERINC1",0.000114964223795513,0.00039976120728055,0.0014222896295421
"RIPOR2",3.86197650367336e-06,6.05457038723716e-06,0.000152221430089503
"SASH1",1.29366025186314e-06,1.78001776654755e-06,0.000306373090172584
"UST",0.00167786924865717,0.00174912893632872,0.000818018936802194
"KCTD20",0.000267829040087186,0.000398628150748197,0.0027749540504445
"PHACTR1",0.00140681063122635,0.00134177732656868,0.0049871955212492
"RBM24",1.96997365117032e-08,1.13592738317445e-07,1.71748785069982e-05
"CAP2",0.000154206372741021,0.000308964283894531,0.000781189990547273
"BAG2",0.0100136247326717,0.00828033672914428,0.0207058210425314
"RAB23",0.0105276303028335,0.00968189703421959,0.0313504272614835
"FHL5",9.22237323994587e-09,6.55514621958501e-08,4.09167898264898e-05
"POPDC1",0.00970342462832286,0.0121120596334361,0.0105283229202144
"QKI",0.0300050197005078,0.0305186815138431,0.0253527403094754
"SMOC2",4.08917066755264e-12,1.86588601221327e-10,6.97900445098125e-06
"SRF",0.000414675574266096,0.000680898945452137,0.00177263908191309
"LAMA4",0.000464618662464795,0.000471490016268852,0.0034494552448018
"TENT5A",1.32517660290149e-05,1.65856238190637e-05,0.000298735357727225
"C7",1.34052946043037e-09,5.16553297744418e-08,1.88181337226075e-05
"GHR",1.86326493045281e-12,1.50691406911136e-10,6.15478951483522e-05
"HBEGF",0.00978063667329931,0.0117886373076709,0.0238096185310592
"ITK",0.0199648641800897,0.0235769569394853,0.00558781049853038
"ARSB",0.0113229964700141,0.011738362863013,0.0200760795359413
"RASGRF2",0.000930748858173366,0.00106295439434004,0.00372963976535104
"PCDH12",0.00986100183015359,0.010417117732403,0.0243232667141627
"FGF1",0.00188470205095594,0.00281818591639542,0.0110180592354562
"NR3C1",0.00320969992359024,0.00393431594252496,0.00580124913624141
"LIFR",2.71748022000691e-09,1.17062299754622e-08,6.79347510050736e-05
"DPYSL3",0.0213172270747142,0.0222491099665819,0.0205707612615503
"HRH2",0.0295230136558706,0.0350639390120849,0.0145939703408482
"BCL6",0.00469749893901079,0.0051845377813019,0.00304573099866143
"AMOTL2",1.73191462840332e-05,2.43275929083247e-05,0.000298550825695573
"KAT2B",0.00836512697765711,0.00863927449297455,0.0110096715372161
"BCHE",7.74071210766234e-08,7.17681549826555e-07,0.00178658295153288
"PLSCR4",1.09373989909171e-08,2.96959972840487e-08,7.65465750104036e-05
"ARHGEF26",0.000121106164711663,0.000209824198099495,0.00033966901914251
"ZBTB47",0.000229543043972269,0.000345838695798522,0.00132202318655304
"PDE1A",1.5135726847827e-05,2.19211536290852e-05,0.00021256099853558
"TACR1",5.519083177227e-06,1.53905295171948e-05,0.00114832107809934
"ACADL",0.0165420198340587,0.018523399726832,0.0167986949047298
"EFEMP1",1.47694950113085e-05,4.1198883847092e-05,0.000736743473582825
"EFHD1",3.56118277832231e-05,7.54623952215982e-05,0.00164935977281361
"IL1R1",0.000308977062664461,0.000512523738186681,0.00139323892467945
"IL1RL1",0.00675400005843822,0.0104584603204155,0.00303779619337688
"IL18R1",8.12653822186265e-05,0.000147893201857947,0.000820041388450045
"IL18RAP",0.000122716974940184,0.000358217905258756,0.00342850805470811
"ID2",0.00639596012586396,0.00647154258734921,0.00753598493576461
"PLCL1",0.0108110024947427,0.0143128083234973,0.0110790840768579
"RND3",0.00593845747318015,0.00610734490905442,0.0184842622576823
"EPAS1",6.05506620462491e-06,1.40254569626865e-05,8.3667111980258e-05
"PARD3B",0.000570697264997717,0.000585827925609904,0.00259215800535345
"PRRX1",0.00940277473489961,0.0105152693932561,0.020881228836637
"PAPPA2",0.00611237599777046,0.009527776341928,0.00488282307875408
"ANGPTL1",1.97602692057686e-10,9.76465421582943e-10,1.23314638306119e-05
"RHOU",0.00375056726573824,0.0034852557132736,0.00786695269631967
"LEPR",1.59561390189639e-11,3.53919568915755e-10,2.52516210715121e-05
"NCF2",0.0254159994765902,0.0290488035979239,0.0389363501455683
"GADD45A",0.00104864716363047,0.00124394224284521,0.00293103137064051
"RGS2",0.000120267070093742,0.000301600833141065,0.000884786094420654
"OLFML3",2.96953869531882e-06,4.82156281797262e-06,0.000266324772677389
"NID1",0.009121567550354,0.0100926484640518,0.00346998229728163
"NT5C1A",0.00293639787362998,0.00439916573344711,0.00366985295866755
"ETV3",0.00436766857118442,0.00389536163213372,0.0267360905923351
"UAP1",0.000599681765927347,0.000795631573708213,0.00867081410394591
"RGS4",0.0254076699361704,0.0263360733309449,0.0316374707552432
"ID3",6.55476140244132e-05,8.32269584086028e-05,0.000976138837375637
"CCDC181",0.0229679058428104,0.0281330799967384,0.0472095109621876
"SLC19A2",1.63334009002085e-06,4.22043361655704e-06,0.00158004181694009
"CNN3",0.000837620924572928,0.000963714201815093,0.00347106722441642
"HSD11B1",0.00243914974947655,0.00330959448221889,0.0086100371051134
"MAN1C1",0.00273388059879366,0.00335378797267792,0.00394563014351303
"COLEC11",0.00066875116451882,0.000866512558052896,0.000645963353096596
"NRP2",0.0460945467717646,0.0483045962257092,0.0187668646199793
"FILIP1",4.4373591642561e-11,6.63006882731491e-10,6.23733246045983e-06
"PLAGL1",3.13225779138982e-05,5.09599167990591e-05,0.000405557832860007
"TNFAIP3",0.023579351902888,0.0255816643800048,0.0313040091474723
"SGK1",0.000490869941625317,0.000626687291837953,0.00346998229728163
"ARG1",0.000526140708054139,1.72561921978739e-08,0.0307732547337885
"CCN2",0.000241023810634639,0.000461857785691933,0.00726589010573422
"TCF21",1.12352204058143e-05,3.49068582396091e-05,0.000233505201532313
"FOXO3",0.00015310698431554,0.000206025061374611,0.0022643772816555
"CASQ2",3.23906265803477e-12,2.1131017619642e-10,4.62753091005264e-05
"PKD2",3.83455671743323e-06,7.6306997211964e-06,0.000375653527591422
"ABCG2",0.000269703277247271,0.000396979972010544,0.00281009726586359
"CCND2",0.0129876765172979,0.0140105339086879,0.00766230171097608
"ELL2",0.00121181219166456,0.00203167744798058,0.00508273320528083
"KLF9",4.73918897322894e-07,1.39039042543655e-06,9.28890383871573e-05
"C1orf198",0.00689425993779152,0.00791657766044824,0.0158620131794498
"NR4A3",1.55308231881155e-05,7.62770943048588e-05,0.000998132561089692
"CSF3R",0.000505167170941351,0.000982842165641743,0.0029703283801717
"LTBP2",0.00903073429138589,0.0108805173011574,0.0453594941856502
"TGFB3",0.000465943329089556,0.000566342847007558,0.000871316261525118
"ALDH6A1",0.000388617285409342,0.000137039650542465,0.00773440757877976
"CNRIP1",1.45103493633279e-08,5.83481281731224e-08,3.82892879037518e-05
"OGFRL1",0.00180841839024359,0.0017285417433518,0.00646563171203495
"GPAM",6.85577485149755e-07,9.86907586661807e-07,0.00238093723462867
"KCNIP2",1.23964892098497e-05,3.90858485663539e-05,0.0197770373354401
"DUSP1",1.61196461423088e-07,7.08588214443512e-07,2.05127365565261e-05
"TEK",2.03197539549898e-07,5.88375404669506e-07,2.9574060772769e-05
"CCDC170",0.00140171591100052,0.00218903881346445,0.0104066677056949
"MYCT1",1.67833154219434e-09,8.1433073722449e-09,1.45029960101897e-05
"TNN",0.0142362453523955,0.0176461527960621,0.0241232531480805
"FAM53C",0.00176855013225388,0.00293335221498471,0.0105107079462214
"EGR1",8.03739501860246e-06,1.80390586159016e-05,5.11383902696278e-05
"GLT8D2",5.73244637427641e-05,8.12941445335384e-05,0.00192070263589168
"SOCS2",2.00613547543447e-09,1.38800156471505e-08,7.66338447092036e-06
"CLU",1.04771599872376e-06,3.21509974407267e-06,9.16718914170584e-05
"SORBS3",0.0153762012017673,0.0187341130669941,0.0108552326634722
"ADRA1A",0.0208385103670496,3.54169585582076e-05,0.0148532379169255
"PDLIM2",0.000245529482708087,0.000409111244926484,0.000702850159279695
"CRISPLD1",0.000713854905860681,0.00109863138942918,0.00279828866556089
"TSHZ3",0.00927152603972513,0.0106688475664437,0.00451883692133513
"KCNJ8",0.00437388603434947,0.00504867169181144,0.00408297495969865
"ZSCAN18",0.00943915304339465,0.0106106119326825,0.00221393305214152
"PDZRN3",8.5794886640191e-06,1.23524528555158e-05,0.000797211838125592
"POPDC2",6.00941199134819e-08,2.81272003617509e-07,0.000258701757829701
"CRY2",5.02268949657936e-06,1.27490145001946e-05,0.000121277927705961
"FABP3",0.00516738258430374,0.00661700076487788,0.034892639680801
"CPXM2",6.54419707555042e-07,2.32829223176715e-06,0.000240809563468578
"CXCR4",0.018029554899334,0.018896398328714,0.0405643167515984
"FLT3",0.00510867371344465,0.00812273778346348,0.00958069205690719
"XPNPEP2",2.28246473484982e-06,1.09286180514948e-05,0.000597549807149573
"FMOD",3.07422083787336e-05,4.55952082957109e-05,0.000974342875885893
"LDB3",0.000453344551125733,0.000844148238244159,0.0020247186367957
"PTGFR",1.20795011577392e-07,5.59527194737879e-07,0.000463169759923802
"HYCC1",0.00114460404439913,0.00130065820224198,0.0081671802236344
"RAMP3",0.00162796567111649,0.00235071169571654,0.000746849515349047
"GLIPR2",0.00199937662359978,0.00231252445699644,0.00239924934698839
"RECK",3.83669659374535e-07,9.15627953934569e-07,0.000228929330626129
"CALD1",0.000138772851810374,0.000185968626931102,0.00101779641145205
"CHST3",0.0130339375304396,0.0146125055837743,0.0155103578512669
"EGR2",0.000359795324960214,0.000600576996671544,0.00917276159864694
"RASSF8",0.0422862497751916,0.0410033062540126,0.0205201936847768
"SSPN",5.80209590336146e-05,5.75255897197007e-05,0.000905254230522761
"ITIH5",5.64171892380779e-06,1.08030152905178e-05,6.46044506100435e-05
"ARHGAP9",0.0174230131734853,0.0215267889682075,0.00488093941521801
"MMP19",0.00221185586482816,0.00471739216152809,0.00557013144074558
"NR4A1",3.91918862320823e-06,9.75374420072132e-06,4.41164323735738e-05
"PDE1B",0.00304079185364989,0.00499914431177759,0.0081671802236344
"LRP1",0.0270492460452456,0.0307666482947713,0.0182597822473629
"RAB9B",0.00688775448718301,0.00802163860065057,0.00741850298911337
"NRK",2.16862055596072e-05,6.42116306979198e-05,0.00256621823788408
"G0S2",0.000135495342224203,0.000417782506068807,0.0139762429129212
"FAM124B",0.00208512699946135,0.00404341643757154,0.00739471106588978
"SNX21",0.00847007484714765,0.0109795330914609,0.0115735158393574
"PREX1",0.0100445214347387,0.0115104195391213,0.00398635000958323
"PTGIS",0.035393796419481,0.0396941917459231,0.00405579633224745
"SNAI1",4.15080787896616e-05,0.000106565860663831,0.00593658846123332
"PCK1",0.000139433704456624,1.80066205781763e-05,0.0137481848914791
"XG",0.00147171687596665,0.00182141800951285,0.00132989439692453
"F13A1",4.01150007692907e-06,1.79754709821123e-05,0.000601948345204706
"MOCS1",0.0170386445989279,0.0183180370997881,0.0176434805821669
"COL21A1",0.00511159515656274,0.00627700827710323,0.000603587401854211
"CDKN1A",0.000319843915249833,0.000396979972010544,0.00299080050584852
"NRN1",0.00185579630923481,0.00292357649508033,0.002020022063816
"AHNAK",0.000895672361947645,0.00160034195904886,0.00160638701397116
"MT2A",9.42381264015165e-05,0.000261407053258595,0.00388274540281059
"C3",0.000116562541305945,0.000242270920031916,0.00164935977281361
"TNFSF14",0.0108834298679668,0.0159944015528241,0.00549739687316533
"FOSB",4.4876711511561e-05,0.000164370157457165,0.000121829800693179
"CD93",5.39485771967334e-06,1.23592006366248e-05,0.000198267329064173
"DSTN",0.00688775448718301,0.00869423618319029,0.0109880475422032
"S1PR4",0.00737140988300865,0.0108267370579393,0.00343347754933625
"F10",2.28227827255127e-07,9.15627953934569e-07,0.00166523932800327
"CCR7",0.0184459950289714,0.0236172654078045,0.0240078754438421
"STAT5A",0.0234297359746526,0.0261540952083536,0.0126288118237203
"CFP",6.79567637645873e-07,2.49827899412901e-06,0.000254286140177003
"RHOJ",0.000258060450958836,0.00041685532530652,0.000676256548805964
"ARMCX1",0.00813429299997972,0.00945122386672389,0.00748219611197767
"TMEM35A",0.00170698679909468,0.00222460914352239,0.00837388965287421
"OMD",1.85631693379328e-06,1.12032783165904e-05,0.000121800426344628
"FGD3",0.00153158275940705,0.00230069998898661,0.000816950188731232
"PTPRB",1.03291407993597e-06,3.08618734456932e-06,4.93190980268891e-05
"PLA2G5",3.07422083787336e-05,5.88930280761814e-05,7.66705966564043e-05
"KLF2",2.57675131025267e-06,5.47954615029789e-06,1.91638229110502e-05
"ZNF835",0.0297841824845292,0.0348938593896239,0.0109164232575314
"GNG11",3.44460708773353e-07,6.18731032312858e-07,5.14531696974291e-05
"FGL2",0.00987848159586386,0.0103358630553336,0.00221393305214152
"ZFP36",0.000147459650240796,0.000219180609379329,0.00015669946958997
"KDR",0.000537640539226392,0.00050369964883917,0.00111061185616907
"APOBEC3A",0.000893080449809128,0.0020247118492817,0.0201019025550383
"FLNC",2.1796099376285e-07,1.14266403643984e-06,0.000469847062270426
"LRRC17",0.00347166786263693,0.00416028895566863,0.00270192755770756
"CGNL1",0.00254116756484698,0.00257205397672615,0.00394653561909584
"LOXL1",0.00481704967649304,0.00532237034352737,0.0373763671906571
"PALLD",0.0143006601974088,0.0152159327523533,0.0194792458228823
"ADCY4",0.00024985231698795,0.00048961769650766,0.000306986567206919
"RNASE1",2.28931688695009e-06,6.10742893472594e-06,0.000155579744472369
"CDO1",1.86685312366361e-10,6.80410201636668e-09,4.6489700857379e-05
"ARHGEF6",1.7922779155013e-05,2.52484643195221e-05,0.000236961100965816
"MAP7D3",2.38163703247302e-05,3.23243544286055e-05,0.00186421592517628
"CDKN1C",3.07784726896842e-07,9.86907586661807e-07,0.000202328537255694
"PRRG3",0.000267516278047319,0.000474824240600554,0.000980709731363434
"KCNA5",2.74239093025443e-05,8.2817386098111e-05,0.000108296041233412
"STARD8",5.96875951358242e-08,2.17159583110195e-07,1.99740439609654e-05
"CNN1",3.59626915489259e-10,8.1433073722449e-09,2.76424262361214e-05
"LRCH2",0.000161005750118371,0.000276415313251383,0.00076984510750364
"PLVAP",0.000680064223117806,0.000926481843343585,0.000388712439205303
"USHBP1",0.0142743920159813,0.0181390173493406,0.0206853008044191
"SNX9",0.000280110731181008,0.000519525934116953,0.00143191960720095
"PXDN",0.0301903994594265,0.0307255875820432,0.0297781293760247
"JUND",0.00245221215662386,0.00282975122022554,0.00305186531148242
"HRC",0.0265080967917652,0.0308695972089317,0.00645191248655964
"LSP1",6.51947500494224e-06,1.15760975696973e-05,4.00579413245644e-05
"TNNT3",0.000118810540449049,0.000334255069037737,0.000220977527848639
"GMFG",0.00064929745696655,0.000855136568865865,0.000937844025756575
"THEMIS2",0.0238470877933987,0.0266183525713386,0.0111068192430078
"MPP1",0.00395778387274245,0.00501643144579972,0.00753243892042125
